text,label
"Charlie: I think we should put more money into schools. Quality public education is so important.

Bob: So you’re saying we should cut military spending and spend it instead on more spiral notebooks and crayons? I guess you want our country to be a weak, defenseless target for terrorists.",fallacy of relevance
"""Every 0.008 seconds in the United States, a teen accidentally shatters his/her phone screen. You can help put an end to these devastating tragedies: donate now to my Kickstarter fund, the new Bubble-wrap Phone Case X.""",fallacy of relevance
"Fred, the Australian, stole my wallet. Thus, all Australians are thieves.",fallacies of defective induction
The news is fake because so much of the news is fake.,fallacies of presumption
"I ask all employees to vote for my chosen candidate in the upcoming elections. If the other candidate wins, he will raise taxes and many of you will lose your jobs.",fallacy of relevance
"I believe that when we die, we will spend eternity reading books and learning more about writing composition. I am so comforted by this belief!",fallacy of relevance
I met a rude person from France yesterday. I guess all French people are rude.,fallacies of defective induction
There is no intervention for victims of domestic violence that has more empirical support from controlled studies than this one. It is clear that this is the right way to address this problem and we should all be providing this therapy whenever victims of domestic violence come to us for help.,fallacies of defective induction
"""You are either with me or against me!"" is an example of which fallacy?",fallacies of defective induction
"“We should abolish the death penalty. Many respected people, such as actor Guy Handsome, have publicly stated their opposition to it.”",fallacies of defective induction
", rather than on his arguments or opinions.",fallacy of relevance
"Saying things like ""ALL teenagers are irresponsible"" would be an example of which type of fallacy?",fallacies of defective induction
"We know God exists because we can see the perfect order of His Creation, an order which demonstrates supernatural intelligence in its design.",fallacies of presumption
"I broke a mirror earlier in the day, and then I received an F on my history final. Therefore, I received the F because I broke the mirror.",fallacies of defective induction
"during the presidential campaign of 1800, John Adams was called 'a fool, a gross hypocrite and an unprincipled oppressor.' His rival, Thomas Jefferson, on the other hand, was deemed 'an uncivilized atheist, anti-American, a tool for the godless French.'",fallacy of relevance
"Lolita: Since about half the people in the world are female, the chances of the next person to walk out that door being female is about 50/50.
Celina: Do you realize that is the door to Dr. Vulvastein, the gynecologist?",fallacies of defective induction
You can't be my partner in class because you didn't donate to the Hurricane Sandy fundraiser.,fallacy of relevance
"I saw Ashton Kutcher in a prescription drug commercial, therefore it has to be an effective drug.",fallacies of defective induction
"""Everytime I wash my car it rains, therefore, washing my car makes it rain.""",fallacies of defective induction
Eat lamb--could thousands of coyotes be wrong?,fallacy of relevance
"""J.K Rowling is a wonderful writer because she writes so well"" is an example of what?",fallacies of presumption
"to define a person based on faulty opinions derived by judgments made about a group, a class, or race of people",fallacies of defective induction
That's what you'd expect someone like him/her to say,fallacy of relevance
The numbers on gun violence speak for themselves. We should ban guns in the country!,fallacies of defective induction
"One of our clients doubled their conversions after changing all their landing page text to bright red. Therefore, changing all text to red is a proven way to double conversions.",fallacies of defective induction
"After Jhon said that we should put more money into health and education, Warren responded by saying that he was surprised that Jhon hates our country so much that he wants to leave it defenseless by cutting military spending.",fallacy of relevance
"I have a red car. My car was in a wreck. Therefore, all red cars get wrecked.",fallacies of defective induction
"Billy - ""An apple is a vegetable.""  Bobby - ""Don't listen to Billy; he failed Spanish class last year. """,fallacy of relevance
"You should never gamble! Once you start gambling you find it hard to stop. Soon you will spend all your money on gambling, and eventually you will turn to crime just to support your gambling addiction.",fallacies of defective induction
"Speaker 1: We should have single payer, government funded health care. That would be the best solution to the health care crisis in our country.
Speaker 2: You voted for Bernie Sanders. You’re probably a communist.",fallacy of relevance
"Cell phones, high-tech devices that cause severe distractions and cyberbullying should be banned in schools.",fallacies of presumption
Americans should give money to charity because it is the right thing to do.,fallacies of presumption
The speaker/author chooses a deliberately (on purpose) bad or oversimplified example in order to ridicule (make fun of) or refute (prove wrong) an idea,fallacy of relevance
You know Jane Fonda’s exercise video’s must be worth the money. Look at the great shape she’s in.,fallacies of defective induction
Families communicate less and less in the past forty years since feminism became mainstream. Feminism is to blame for this deterioration in the family.,fallacies of defective induction
"If you choose not to administer triple antibiotic coverage for this patient with severe and extensive burns, you will be held responsible for any infectious complications that might eventually arise.",fallacy of relevance
"Many homosexuals have AIDS. Therefore, homosexuality causes AIDS.",fallacies of defective induction
Jimmy isn’t at school today. He must be on a family trip.,fallacies of defective induction
"Some students who attend tutoring over the summer are not very intelligent. Since Beth attended summer tutoring, she is not a very good student.",fallacies of defective induction
"""I know I made a bad decision, but look at how hard I tried.""
This helps manipulators to avoid taking responsibility for their actions.",fallacy of relevance
Best Buy is the best electronics store because people line up outside of it on Black Friday.,fallacy of relevance
All four year olds talk too much.,fallacies of defective induction
"Pamela never lies. She told me herself, so it must be true.",fallacies of presumption
Senator Li announced today that she plans to cut funding to early childhood education programs. The last thing we need is a government official who hates children!,fallacy of relevance
Either we ban teenagers from possessing cell phones or we continue to let thousands of young students fail their classes.,fallacies of defective induction
You either support Hillary Clinton for President or you don't believe in women's rights,fallacies of defective induction
Why did the blonde cross the road?  Because she saw a shoe sale!,fallacies of defective induction
The President said he will not allow disrespectful dissent.,fallacies of presumption
"We cannot listen to John’s opinion on global warming because he is a tree hugger.
No podemos escuchar la opinión de John sobre el calentamiento global porque es un abrazador de árboles.",fallacy of relevance
"""You're not feeling well because you use your phone so much.""",fallacies of defective induction
"As a police officer who has worked for the city for 15 years, I have been a witness to distracted drivers and something needs to be done.",fallacies of defective induction
Never be kind and generous to the poor. They’ll come to expect your help always and never learn to contribute to society.,fallacies of defective induction
Fred the Australian stole my wallet. All Australians are thieves!,fallacies of defective induction
"""If you don't believe in God, you'll go to hell!"" is an example of:",fallacy of relevance
"Jeff is preparing to create a commercial for a new energy drink. He visits a local high school and surveys students in an English class about their beverage preferences. The majority of the class says they prefer grape flavored drinks, so Jeff tells his superiors that grape is the flavor favored most by high school students. What error in reasoning has Jeff made?http://www.funtrivia.com",fallacies of defective induction
"Look, you are going to have to make up your mind. Either you decide that you can afford this stereo, or you decide you are going to do without music for a while.",fallacies of defective induction
Caroline says that she is going to have lunch with the new girl. Jenna says that she can't believe that Caroline is ditching her old friends for the new girl.,fallacy of relevance
"If you don't pay taxes, you don't deserve the right to vote.",fallacies of defective induction
SM 10: Local talk show host saying we are on the verge of a nuclear war leading to sitting in a basement for months.,fallacies of defective induction
Killing thousands of people as a result of drug war campaign is not a crime to humanity because millions of Filipino support it.,fallacy of relevance
"""I see no reason to listen to Smith. Anything he says will be influenced by his interest in civil rights. His statements are bound to be distorted and unreliable.""

What logical fallacy is used in the statement above?",fallacy of relevance
"""Chick-Fil-A is the greatest food chain in existence. Look at the crowds!""",fallacy of relevance
You've got to donate to the hockey team. They are helping build schools in Uganda. Imagine all of those poor and hungry kids there.,fallacy of relevance
This movie was #1 at the box office last weekend! That means it must be really good!,fallacy of relevance
I met a tall man who loved to eat cheese. Now I believe that all tall people like cheese.,fallacies of defective induction
You said that 'runs' occur to statistically independent phenomena such as roulette wheel spins.,fallacies of defective induction
"During the early 2000s, the search for a cause of autism led to vaccines, though no scientific link has been found between the administration of vaccines and the onset of autism. The time that children are vaccinated and the time they're diagnosed do closely correlate, however, leading upset parents to assign blame to the immunizations, for lack of a better explanation.",fallacies of defective induction
"Martin: All white people are not racists.
Charlie: Yes they are. You just believe that because you are white.
",fallacy of relevance
"Board Member: “If this company is going to maximize its profits in the coming year, we need to fully exploit all of our available resources.”
Human Resources Director: “Not so fast. Our employees are one of our most valued resources, and we have a strict policy against exploiting our workers.”",fallacy of ambiguity
I have been accused of using an ad hominem approach in trying to defend my research. But those who attack me and my research are also using ad hominem. And they started it!,fallacy of relevance
"X has been around for years now.
Y is new.
Therefore, Y is better than X.",fallacies of defective induction
"Jordan: Dad, why do I have to spend my summer at Jesus camp?
Dad: Because if you don’t, you will spend your entire summer in your room with nothing but your Bible!
",fallacy of relevance
"If I don't take this AP class, then I won't do well on the AP exam. If I don't do well on the AP exam, then I can't get into a good college. If I can't get into a good college, then I won't be able to get a good job. If I can't get a good job then I'll have to live in my parents' basement forever. Guess I'll sign up for the AP class.",fallacies of defective induction
See the movie that everybody's talking about,fallacy of relevance
"""Don't make me angry; you won't like me when I'm angry.""",fallacy of relevance
"Lebron James, one of the most decorated basketball players of all time, says you need to eat breakfast so you need to eat breakfast",fallacies of defective induction
Shakira is the best singer in the world because she is the most talented singer there is.,fallacies of presumption
"You should never gamble. Once you start gambling you find it hard to stop. Soon you are spending all your money on gambling, and eventually you will turn to crime to support your earnings.",fallacies of defective induction
"My opponent raises a good point, but can we really trust him? I mean, he moved to this town only two years ago and everyone knows that his wife left him.",fallacy of relevance
"Dustin: ""Why do you always deflect the argument by insulting me?""
Ann: ""You're ugly and poor!""",fallacy of relevance
claiming that an idea or belief is true simply because it is what most people believe,fallacy of relevance
"Believing that ""runs"" occur to statistically independent phenomena such as routine wheel spirits.",fallacies of defective induction
"Tasha is studying polar and tropical climates on Earth. She learned the following:
• Tropical climates: Summer and winter temperatures are similar.
• Polar climates: Summer temperature is much higher than winter temperature.
Tasha wonders why the tropical climate has the same temperature year round, but the polar climate temperature differs greatly.
Which of these explains the reason for this difference?",fallacies of defective induction
The greatest thing that we can do is to love each other. Love is better than any other emotion.,fallacies of presumption
"Luke didn't want to eat his sheep's brains with chopped liver and brussel sprouts, but his father told him to think about the poor, starving children in a third world country who weren't fortunate enough to have any food at all.",fallacy of relevance
"Person 1:
""I am for raising the minimum wage in our state.""

Person 2:
""She is for raising the minimum wage, but she is not smart enough to even run a business.""",fallacy of relevance
"An advertisement asking people to give to St. Jude Research Center to help children struggling with cancer. You wouldn't want to let these children die, right?",fallacy of relevance
"My neighbor's cat attacked me, therefore all cats are evil.",fallacies of defective induction
We should abolish the death penalty. Even Taylor Swift is opposed to it.,fallacies of defective induction
"A warm beer is better than a cold beer. After all, nothing is better than a cold beer, and a warm beer is better than nothing.",fallacy of ambiguity
"""I failed my AP vocab test so clearly I'm going to fail the class. Then I won't get into college and will never get a job. I will have to live in my parents' basement for the rest of my life. My life is ruined"" is an example of",fallacies of defective induction
"The Department of Transportation needs to reconsider the speed limit proposals on interstate highways for the simple reason that if they do not, their departmental budget for the Department of Transportation will be cut by 25%.",fallacy of relevance
"My dad went to school, so he knows everything about the education system.",fallacies of defective induction
"If you allow one student to take an online course, soon
everyone will want to, and the schools will be empty.
Si permite que un estudiante tome un curso en línea, pronto todos querrán, y las escuelas estarán vacías.",fallacies of defective induction
Janice just lost her goldfish and so asks you to give her the benefit of the doubt. What fallacy has she committed?,fallacy of relevance
My opponent in the election keeps claiming that he wants to give tax credits to poor people. That means that he wants to raise taxes for the middle class.,fallacy of relevance
"Every time that rooster crows, the sun comes up. That rooster must be very powerful and important!",fallacies of defective induction
"The Church used to claim that giving 10% of your income to the Church will free a child’s soul from Limbo into Heaven, so clearly giving money to the Church is a scam!",fallacies of defective induction
Because doctors smoke it must be a healthy choice.,fallacies of defective induction
"""You should run right out and purchase the newest iPhone 22 because you will literally be the only one who doesn't own one!"" This is an example of what type of persuasive technique?",fallacy of relevance
"Everyone who gets a college degree is better off.  All people who are better off as a result of getting a degree are good to have conversations with.  Therefore, everyone who gets a college degree is a good person to have a conversation with.",fallacies of defective induction
Don't be the only one not wearing Nike!,fallacy of relevance
My car broke down yesterday. Cars are worthless.,fallacies of defective induction
"Because Martin Sheen played the president on television, he'd probably make a great president in real life.",fallacies of defective induction
"Southerners talk fast. I was just on the phone with one, and I could barely keep up!",fallacies of defective induction
"IBM is a reputable organization, so all of its employees must be reputable.",fallacies of defective induction
"""The two courses I took at UF were not very interesting. I don't think its a good university.""",fallacies of defective induction
"It was a rainy day in Harvard Square, so the foot traffic through the atrium from Mass Ave to Mount Auburn Street was heavier than it might have been if the sun were out. A lot of people were carrying umbrellas, which most of them furled inside. I had always thought that Cambridge, in the vicinity of Harvard, might have had the most umbrellas per capita of any place in the world. People used them when it snowed. In my childhood, in Laramie, Wyoming, we used to think people who carried umbrellas were sissies.",fallacies of defective induction
"“[Everyone else is buying it, so you should too!]”",fallacy of relevance
"If you allow the students to redo this test, they are going to want to redo every assignment for the rest of the year.",fallacies of defective induction
"A major wrong has been committed by the local government and several people go to protest it, waving signs and blocking traffic. “Both sides are just as bad,” rants your uncle. What fallacy has he committed?",fallacies of defective induction
"Regime vs. government
Pro-death vs. pro-choice",fallacy of relevance
"""All students everywhere should use clear backpacks because bad things happen at schools where students don't use clear backpacks.""",fallacy of relevance
"I drank bottled water and now I am sick, so the water must have made me sick.",fallacies of defective induction
Six million read a paper—must be excellent,fallacy of relevance
"Mother: You should stop smoking. It's harmful to your health.
Daughter: Why should I listen to you? You started smoking when you were 16!",fallacy of relevance
"I’m not a doctor, but I play a doctor on TV, and I wouldn’t dream of using anything but Tylenol for my toughest headaches. ",fallacies of defective induction
"The time that children are vaccinated and the time they're diagnosed do closely correlate, however, leading upset parents to assign blame to the immunizations, for lack of a better explanation. ",fallacies of defective induction
"All living beings come from other living beings.  Therefore, the first forms of life must have come from a living being.  That living being is God.",fallacy of ambiguity
A commercial shows images of animals in need to persuade the audience to make donations.,fallacy of relevance
"""Guys are messy and unclean, but are really hard workers."" is an example of ...",fallacies of defective induction
I've never knowingly listened to a Neil Young record all the way through because they all sound like someone strangling a cat (don't they?).,fallacies of defective induction
"I view any discussion concerning the limiting of therapy as morally wrong, that is why I do not accept it.",fallacies of presumption
“four out of five dentists agree that brushing your teeth makes your life meaningful”,fallacies of defective induction
"""Terrorists must not be given the chance to invade our beloved country.""",fallacy of relevance
"""If you don't bring a pencil to class... you will end up sad and alone in life.""",fallacies of defective induction
"Michael Jordan wears Hanes underwear, so you should too!",fallacies of defective induction
I know in my heart of hearts that our home team will win the World Series.,fallacy of relevance
"TOPIC: Should people let their cats go outside?
DEBATE: ""People should let their cats go outside. Going outside gives cats more exercise.""
""But if you let cats go outside, then they'll hunt all the birds in the neighborhood. If you let them hunt all the birds, then robins will go extinct.""",fallacies of defective induction
“You could either pursue your dream job or stay where you are and be miserable for the rest of your life.”,fallacies of defective induction
"The phrase ""Ninety percent of all people surveyed said that McDonalds is better than Burger King, so we can confidently say we are the best."" represents which fallacy?",fallacy of relevance
"Subscribe to our streaming services, or get stuck with cable!",fallacies of defective induction
"If you eat that cookie tonight, you'll eat ten tomorrow, and by this time next year, you'll be eating 1 million cookies a day.",fallacies of defective induction
"Calling Senator Warren ""Pocahontas,"" instead of debating her ideas on cancelling student loan debt is an example of:",fallacy of relevance
"Colin Closet asserts that if we allow same-sex couples to marry, then the next thing we know we'll be allowing people to marry their parents, their cars and even monkeys.",fallacies of defective induction
AttP 9: everyone wearing new llama wool coats makes them warm,fallacy of relevance
"the reason why more people are leaving this country is because of economic problems, therefore because there is an economic problem is that people are leaving this country.",fallacies of presumption
"""Everyone loves going to the movies.""",fallacies of defective induction
No one can deny that [my theoretical orientation] is the only valid theoretical orientation,fallacies of presumption
My father told me that the sky is green. So it must be the truth.,fallacies of defective induction
"You've got to teach the boys logic! If you don't teach them logic, they won't learn how to think! And they'll become hobos and die in prison! Don't you care about your sons? (Mother to Father)",fallacies of defective induction
"Charlie: Illegal posting and sharing of songs online is crippling the music industry.
Bob: You couldn't be more wrong; the music industry is doing just find. I can't believe you think the government should be allowed to regulate what I share with my ""friends."" No one wants a world where I can't loan a book to my girlfriend, let my roommate borrow my iPod, or share a funny meme with my blog followers.",fallacy of relevance
"Speaker 1: I think we should have single payer, universal, health care.
Speaker 2: Communist countries tried that. We don’t want America to be a communist country. We shouldn’t have single payer health care.",fallacy of relevance
"fallacy suggesting that because everyone believes something or does something, it must be valid, accurate, or effective.",fallacy of relevance
"Now you tell me she looks presidential, folks. I look presidential",fallacy of relevance
"MARVIN STONE: You suggest that we scrap the SALT II treaty already negotiated, and intensify the build-up of American power to induce the Soviets to sign a new treaty - one more favorable to us. President Carter, on the other hand, says he will again try to convince a reluctant Congress to ratify the present treaty on the grounds it's the best we can hope to get. Now, both of you cannot be right. Will you tell us why you think you are?
RONALD REAGAN: Yes. I think I'm right because I believe that we must have a consistent foreign policy, a strong America, and a strong economy. And then, as we build up our national security, to restore our margin of safety, we at the same time try to restrain the Soviet build-up, which has been going forward at a rapid pace, and for quite some time.
October 28, 1980
Cleveland, Ohio
What logical fallacy did Reagan’s response illustrate the use of?",fallacy of relevance
"Nicole identified that Hannah had committed a logical fallacy, but instead of addressing the substance of her claim, Hannah accused Nicole of committing a fallacy earlier on in the conversation.",fallacy of relevance
"At soccer practice, Willeidy tells Aida, ""Pace's soccer team was losing until I bought new shoes. We have not lost a game since I got my lucky shoes!""",fallacies of defective induction
"""It is an outrage that the school wants to remove the vending machines. This is taking our freedom away!""",fallacy of relevance
"Last year, the city of Brookfield allocated more money to public parks. This year, however, littering increased, so the increase in park funding must have been responsible.",fallacies of defective induction
"Every day, I eat cereal for breakfast. One time, I had a muffin instead, and there was a major earthquake in my city. I've eaten cereal ever since.",fallacies of defective induction
"George: Man, those girls are smokin' hot!
Derek: No, they're not. You're a victim of the cheerleader effect. When girls are together in a group, each girl looks a lot better than if you were to see her without the other girls.
",fallacy of relevance
"Chihuahuas are good inside dogs. German Shepherds are dogs; therefore, German Shepherds would be good inside dogs, too.",fallacies of defective induction
"Look, the only way to improve social programs is to raise taxes. You have to either raise taxes, or accept that the poor and needy are going to suffer.",fallacies of defective induction
"Three congressional representatives have had affairs. Therefore, members of Congress are adulterers.",fallacies of defective induction
"Your honor, if we let Pinocchio get away with lying, what's next? Stealing? Murder? ...",fallacies of defective induction
"Bob: that movie was a waste of time and money
Ted: what was wrong with it?
Bob: It sucked

This is an example of?",fallacies of presumption
"Joe eats horribly; therefore, his heart attack was caused by his eating habits.",fallacies of defective induction
"'Our family has always been farmers, so we should always be farmers'' is an example of which logical fallacy?",fallacies of defective induction
"""All elephants are big. Some boys are big. Therefore some boys are elephants.""",fallacies of defective induction
"Helga: You should not be eating that... it has been scientifically proven that eating fat burgers are no good for your health.
Hugh: You eat fat burgers all the time so that can’t be true.
",fallacy of relevance
Lahat nakamove-on na ikaw na lang hindi pa. #MarcosIsAHero,fallacy of relevance
We will not rest until we reach a day when not one single veteran falls into homelessness.,fallacy of relevance
My mom says that most tourist from France are rude. She had to wait on one the other day and the lady threw her pancakes on the ground because they were not big enough.,fallacies of defective induction
Presenting an unqualified person or institution as a source of credible information.,fallacies of defective induction
"If you are not with us, you are against us.",fallacies of defective induction
"Fred, the German, stole my wallet. Therefore, all Germans are thieves.",fallacies of defective induction
"""You must obey the law, because it's illegal to break the law.""

What logical fallacy is used in the statement above?",fallacies of presumption
"My opponent raised a good point, but can we trust him? I mean he just moved to town only 5 months ago, how much could he really know?",fallacy of relevance
"If the President arrives in Hawaii, and the next day a volcano erupts, believing that the volcano erupted because the President arrived on the island is an example of:",fallacies of defective induction
"I refuse to stay on the 13th floor of any hotel because it is bad luck.  However, I don’t mind staying on the same floor as long as we call it the 14th floor.",fallacies of defective induction
This makes you think you need to believe or buy something because everyone else is. Which technique is it?,fallacy of relevance
Either go to the party or spend the night in your room crying.,fallacies of defective induction
"""Sir, please let me take the exam. I was late because I need to cook our breakfast and wash the dishes.""",fallacy of relevance
"U.S. Sen. Tom Coburn says that lesbianism is rampant in the Oklahoma schools. This must, indeed, be true, because surely the senator couldn't be mistaken about the schools in his own state.",fallacies of defective induction
"All this time that you're telling me to improve, you're being lazy yourself.",fallacy of relevance
"I believe one should never deliberately hurt another person, that’s why I can never be a surgeon.",fallacies of defective induction
Either you text your friend or you don't have any fun at all.,fallacies of defective induction
"You ask your mother if you can go to the mall with your friends. She says ""no"". You ask why? She says, ""because I'm the mom and I say so"". This is an example of which logical fallacy?",fallacies of defective induction
"The spider that bit was poison, therefore all spiders are poison.",fallacies of defective induction
“Gay marriages are just immoral. 70% of Americans think so!”,fallacy of relevance
"""You can't give me a D because I'm an A student!""",fallacies of presumption
"I hope the art mural at 34th and Habersham will not be allowed. You open the gate for one, you open it for all and you'll have it all over the city. A person wanting to paint on buildings is nothing more than upscale graffiti. More than likely it will go too far.",fallacies of defective induction
someone who is poor is more credible than someone who is rich?,fallacies of defective induction
"“Feminists want to ban all pornography and punish everyone who looks at it! But such harsh measures are surely inappropriate, so the feminists are wrong: porn and its fans should be left in peace.”",fallacy of relevance
"""I have a right to free speech so I can say what I want and you shouldn't try to stop me"" is an example of",fallacies of presumption
"Your sister broke her arm, and then you broke your nose. So you assume that a sibling breaking a bone causes you to break one too.",fallacies of defective induction
Companies that make huge profits must be exploiting their customers because the only way a company could make large profits is by taking advantage of their customers.,fallacies of presumption
"Evolution cannot be true. If it were true, we’d all be smelly apes.",fallacy of relevance
"If you drive without car insurance, then you’re an accident waiting to happen.
Stay protected with Auto Union insurance.",fallacies of defective induction
"At a party you overhear a friend tell her spouse, “I had high blood pressure at the doctor’s office today; I really need to reduce the stress in my job.”",fallacies of defective induction
"Atoms are colorless. Cats are made of atoms, so cats are colorless",fallacies of defective induction
"Teachers claim that cell phones distract students, but they only say that because teachers have no lives.",fallacy of relevance
"Look Tom, you could go to the police with your information about our questionable accounting practices here at Bentron. But remember, you have a family to feed. Besides you know how rumors of this kind of disloyalty can spread through the industry. You'll ever work as an accountant in this town again.",fallacy of relevance
"Every person who has ever drunk water has died. Therefore, drinking water causes death.",fallacies of defective induction
Deliberately using a fake issue or argument against someone because it’s easier to prove wrong than the real issue would be,fallacy of relevance
"I did not complete my homework last night? Well, you did not do yours last weak either.",fallacy of relevance
"Either you love me, or you hate me.",fallacies of defective induction
"Jack is a good athlete. Jack comes from Canada. Therefore, all Canadians are good athletes.",fallacies of defective induction
You should fly an American flag off your front porch. It’s the patriotic thing to do.,fallacy of relevance
"Unfair judgement of people based on looks, belief, or ethnic background.",fallacies of defective induction
If I make an exception for you then I'll have to make an exception for everyone,fallacies of defective induction
"My new way of obtaining informed consent helps prevent dropouts. I chose the three therapists in our clinic who had the highest dropout rates and taught them my new informed consent procedure. The first month that they started using it, all three had significantly lower dropout rates.",fallacies of defective induction
"We, the people, are going to work together to achieve justice, unity, and integrity.",fallacy of relevance
"Oh please, what do you know about labor laws? You don't even have a job.",fallacy of relevance
"Tim: Boss, you heard my side of the story why I think Bill should be fired and not me.  Now, I am sure Bill is going to come to you with some pathetic attempt to weasel out of this lie that he has created.
",fallacy of relevance
You can’t give me a C. I’ll lose my scholarship.,fallacy of relevance
"My opponent is an untrustworthy liar and an idiot. Therefore, you should believe me.",fallacy of relevance
"""In the business meeting, she proposed a new advertising plan for the dog food brand, but I found out she actually hates dogs. How can we trust her advertising skills?""",fallacy of relevance
"I guess I should buy my 12 year old daughter an iPhone. Everyone at her school has one, and I want her to fit in with the other kids.",fallacy of relevance
"""Right when I sneezed, the power went off. I must've caused the outage."" Bragged Zohaw.",fallacies of defective induction
We can have Sally as our soldier or we can have Brittany be the queen of the kingdom.,fallacies of defective induction
"If we legalize marijuana, then more people will try heroin",fallacies of defective induction
"In her paper, Aida states ""Filthy, polluting hummers should be banned.""
Name that fallacy:",fallacies of presumption
The secretary claims that mining is doing more harm than good to the environment and to the people. The pro-mining politicians accused her of being anti-poor who values the life of a tree more than the life of miners whose only source of income is mining.,fallacy of relevance
"Famous actors like Alex Gonzaga and Philip Salvador support Oplan Tokhang, so it must be an effective operation.",fallacies of defective induction
AttP 8: everyone having strict controls on firearms except the U.S.,fallacy of relevance
"All stars are exploding balls of gas.
Miley Cyrus is a star.
Therefore, Miley Cyrus is an exploding ball of gas",fallacy of ambiguity
"Which fallacy literally means ""He did it himself?""",fallacies of defective induction
"""Everytime I wash my car it rains; therefore, washing my car makes it rain.""",fallacies of defective induction
"Pamela says that she thinks that the class should do more service projects. Mark says he can't believe that Pamela doesn't support the annual school dance.
Pamela dice que ella piensa que la clase debería hacer más proyectos de servicio. Mark dice que no puede creer que Pamela no apoye el baile escolar anual",fallacy of relevance
"Christina's shoes are superior, because they're made from one hundred percent snakeskin, not synthetic materials.",fallacies of defective induction
"""Do the best for your baby""  is an example of ...",fallacy of relevance
"When Squealer/Napoleon calls Snowball a 'traitor', and 'criminal'",fallacy of relevance
Don't you want the best for your baby?,fallacy of relevance
Fatima sneezed and she caused a tsunami in Tokyo.,fallacies of defective induction
You can either start using plastic straws or continue killing ocean life with plastic pollution.,fallacies of defective induction
Mr. Casal is a bad teacher because he stinks.,fallacy of relevance
"Jill and Jane have some concerns that the rules their sorority has set are racist in character. Since Jill is a decent person, she brings her concerns up in the next meeting. The president of the sorority assures her that there is nothing wrong with the rules, since the majority of the sisters like them. Jane accepts this ruling but Jill decides to leave the sorority.",fallacy of relevance
"""I had a bad teacher once; therefore, all teachers must be bad.""",fallacies of defective induction
"Kevin's dog scratched his leg, and that night he had a fever. Kevin concluded that his dog must have infected him with something.",fallacies of defective induction
"There are more laws on the books than ever before, and more crimes are being committed than ever before. Therefore, to reduce crime, we must eliminate the laws.",fallacies of defective induction
"Men score better on math than women do. Jerry is a man. Therefore, Jerry is better at math than Sylvia, who is a woman.",fallacies of defective induction
Misrepresenting someone’s argument to make it easier to attack,fallacy of relevance
"""You know me - I've taught Sunday School at your church for years, babysat your children, and served as a playground director for many summers - so you know I can run your preschool.""?",fallacies of defective induction
men don’t cry,fallacies of defective induction
A real estate ad shows a happy family moving in to the home of their dreams.,fallacy of relevance
"God did not create the world six thousand years ago because matter has always existed, and therefore the world has always existed.",fallacies of presumption
"BILL CLINTON: But when Joe McCarthy went around this country attacking people’s patriotism, he was wrong. He was wrong. And a senator from Connecticut stood up to him named Prescott Bush. Your father was right to stand up to Joe McCarthy, you were wrong to attack my patriotism. I was opposed to the war but I loved my country… Debate 1,
October 11, 1992
St. Louis, Missouri
What logical fallacy did Clinton’s statement employ?",fallacy of relevance
"""Every time I go to sleep the sun goes down. Therefore, my sleeping causes the sun to set.""",fallacies of defective induction
If I don't get this 5 point assignment done then I will fall behind in my grade and will get backed up so I can't get my other assignment done. Then I will fail the class and turn to a life of crime.,fallacies of defective induction
Presents only two choices when more options exist,fallacies of defective induction
"If we keep kids from enjoying recess, eventually they will never want to preserve nature.",fallacies of defective induction
"""You will never be satisfied in life if you don’t seize this opportunity. Do you want to live the rest of your years yearning to know what would have happened if you just jumped when you had the chance?"" Which appeal is the primary appeal used in this quote?",fallacy of relevance
SM 3: Polls concerning global warming,fallacy of relevance
Everybody loves Raymond because he is so popular. Popular people are loved by everybody.,fallacies of presumption
Everyone does it.  You should too.,fallacy of relevance
"""She's such a mean teacher and person – that's why she wouldn't raise my grade ONE percent!""",fallacy of relevance
"The officer told me to freeze but it was too hot out to be freezing, so I was justified in running away.",fallacy of ambiguity
"You can buy the new Sensitivity perfume, or you can smell bad all day.",fallacies of defective induction
Appealing to popularity or the fact that many people do something as an attempted form of validation,fallacy of relevance
“Police officers agree that Blackjack Steering Wheel Locks are the most effective deterrent against car theft.”,fallacies of defective induction
Mr. Casal was very tired because he had no energy.,fallacies of presumption
"I like my steak rare. But I don’t care for aardvark steak, even though it’s the rarest steak in the world.",fallacy of ambiguity
Habib didn't remember to take out the trash this morning. It will pile up and the neighbors will complain and the health inspectors will come and take away the kids.,fallacies of defective induction
The music industry must either raise album prices or reduce pay for technicians and producers.,fallacies of defective induction
"Primitive people believed in gods to explain natural phenomena. We have science, and are not primitive anymore. Therefore, there is no God.",fallacy of relevance
"Either you can save your money to buy a new car for yourself, or you can just take an Uber around for the rest of your life.",fallacies of defective induction
Why did the blond cross the road?  Because she saw a shoe sale!,fallacies of defective induction
"You cannot blame your friends for a rain delay just because every time they go with you to a ballgame it storms and
play is delayed. Likewise, the fact that a pitcher bought new socks before he pitched a winning game does not mean that new
socks cause a pitcher to throw faster.",fallacies of defective induction
"The phrase, ""Almost everyone that was asked said that McDonalds is better than Burger King, so it must be true,"" represents which fallacy?",fallacy of relevance
"The school is in bad shape. Either we tear it down and put up a new building, or we continue to risk students’ safety. Obviously, we shouldn’t risk anyone’s safety, so we must tear the building down.”",fallacies of defective induction
"Dean, the company you work for just filed for bankruptcy! How can I trust you with our money?",fallacies of defective induction
