type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
813,-0.08093401,-0.031635217,-0.18421172,0.038664483,0.010973364,-0.07237114,-0.15961134,0.019327655,-0.030553432,0.09632473,-0.08186225,0.17882688,-0.043973844,0.032350294,0.0031697724,-0.015731199,-0.04136566,-0.050826468,0.09506543,-0.0075293244,0.11110813,0.026423408,-0.029820748,-0.016234664,-0.033981062,-0.020197438,0.05374847,-0.057176214,-0.0038992953,0.03925396,0.075307466,0.14592099,0.073048934,0.016829645,0.09386001,0.06448085,-0.06785699,0.08269889,-0.020549374,-0.08128339,-0.102746844,-0.05151017,0.0506143,-0.15482068,0.05931132,0.04416343,0.064940326,0.06251026,-0.013483496,0.08874696,0.104803644,0.029366622,-0.085825674,-0.04271773,-0.03145482,-0.018542401,0.0074705184,-0.022597086,0.09655514,-0.054641496,-0.08347405,0.04866352,-0.0061558103,-0.0053793746,-0.011035965,-0.013500497,-0.06930005,0.03543637,0.04170779,-0.05057786,-0.040545963,-0.054900467,-0.05235734,-0.04277645,0.04221375,0.054996196,-0.08786327,0.06660843,0.06573854,0.067871615,0.10536979,0.030385936,-0.03852679,0.013844067,-0.14262378,-0.06687709,0.19625406,0.01718326,0.08128325,-0.033262953,0.110289335,0.10706174,-0.092657425,0.027682286,-0.038978636,-0.05102926,-0.04309761,0.0017842998,0.019330468,0.039728776,-0.0016705942,0.12803575,-0.06242334,-0.09823389,-0.10276968,-0.1295447,0.03932714,-0.062177006,0.013023412,0.08436336,0.057892468,0.008259413,0.01215957,0.055781964,0.059152946,-0.016856082,-0.0174698,-0.02185302,-0.07135993,0.15431477,0.049137518,0.10742988,-0.03259528,-0.008214685,0.08832415,0.06837178,-0.0072997618,-0.01142993
814,-0.0625216,-0.037728444,-0.17162554,0.034765717,0.0071530067,-0.06560777,-0.14413626,0.019969778,-0.027071781,0.097278856,-0.07778251,0.16016182,-0.037191913,0.02874545,-0.0009418249,-0.011993059,-0.035266954,-0.051363844,0.07621684,-0.0024337932,0.099324845,0.01796903,-0.022040881,-0.010779779,-0.033518713,-0.025368132,0.041596342,-0.049528513,0.00011685452,0.03456687,0.05711625,0.12344492,0.06474382,0.018554367,0.09101792,0.060292795,-0.061203007,0.0800335,-0.017274396,-0.07235729,-0.09270198,-0.05403728,0.042964894,-0.14702533,0.06263099,0.038603537,0.0625475,0.05156226,-0.0137513755,0.08600867,0.09036272,0.025318487,-0.07815598,-0.037233625,-0.030110845,-0.027167251,0.016124697,-0.031419784,0.08413763,-0.04307561,-0.082494326,0.03818091,-0.0047737914,-0.009881341,-0.019692287,-0.013253773,-0.055305693,0.0330776,0.03433026,-0.037909854,-0.035766162,-0.05696364,-0.03585945,-0.047278997,0.034441564,0.056702882,-0.08638782,0.061767224,0.061675422,0.064102486,0.0909411,0.024444694,-0.034207378,-0.0001858591,-0.122482665,-0.06209525,0.18206811,0.016852504,0.07514053,-0.028780848,0.10074457,0.095102176,-0.074179046,0.017377334,-0.025730137,-0.03640167,-0.029770106,0.009217684,0.020493329,0.032155067,0.0015442481,0.10228871,-0.054734953,-0.086453736,-0.09599999,-0.10592981,0.034488954,-0.04754709,-0.00046559455,0.0721232,0.06225556,0.015493058,0.016075686,0.050063826,0.04755452,-0.024590405,-0.011676432,-0.018060775,-0.055347968,0.1337713,0.04920805,0.10213286,-0.029314518,-0.011610326,0.071428515,0.06536769,-0.00054468116,-0.00938594
815,-0.07114632,-0.04340948,-0.18896338,0.040758435,0.015571713,-0.06968275,-0.15461084,0.032280758,-0.034892894,0.09613493,-0.0764102,0.17910974,-0.04963611,0.027926875,0.001823071,-0.009107939,-0.041216496,-0.055681977,0.088589475,0.0026122767,0.11465826,0.027470956,-0.024902893,-0.015238852,-0.03634766,-0.027005553,0.057765674,-0.056933805,-0.0015361878,0.032523554,0.0770694,0.14885196,0.07879886,0.021154862,0.103186846,0.05589738,-0.07008209,0.087448664,-0.022274662,-0.08340563,-0.092947565,-0.04642753,0.050516605,-0.16836096,0.07240878,0.033740763,0.062935024,0.05724511,-0.020178268,0.09259639,0.113061264,0.022217423,-0.086152956,-0.031161448,-0.03538576,-0.021561366,0.014825757,-0.023433985,0.08659087,-0.058387093,-0.0891919,0.041079577,0.002945138,-0.0027624252,-0.0120008765,-0.0125307655,-0.068128005,0.039788365,0.037410125,-0.048254617,-0.04385092,-0.05221431,-0.04271079,-0.04624181,0.02973706,0.062237628,-0.096737474,0.0751595,0.08004139,0.075568035,0.11252333,0.022120934,-0.035458468,0.011427604,-0.1448703,-0.06572171,0.20764025,0.026150256,0.09209712,-0.044529162,0.117396645,0.11044344,-0.09932142,0.020968046,-0.030455086,-0.041822128,-0.049590442,-0.006098331,0.022027528,0.03753005,0.0021710063,0.12860717,-0.067977965,-0.09974644,-0.11232659,-0.123866804,0.048212953,-0.065607555,-4.2062344e-05,0.0866747,0.0704293,0.0032775637,0.013417694,0.04807064,0.05889101,-0.016236298,-0.014527722,-0.012759731,-0.06418787,0.146441,0.05533301,0.09983696,-0.043583363,-0.02026662,0.08252702,0.06736992,-0.015441613,-0.01907816
816,-0.06301629,-0.037604433,-0.15876834,0.039438292,0.014231203,-0.06271169,-0.13775438,0.02531855,-0.019669745,0.0819343,-0.077391885,0.15236726,-0.039341286,0.027316703,0.0017222137,-0.010177879,-0.038690176,-0.04721818,0.08289769,0.0051924437,0.10196249,0.025172798,-0.01608047,-0.0125147775,-0.036512695,-0.021650584,0.04109303,-0.052202288,0.004961617,0.035629313,0.061430566,0.13003711,0.0670065,0.02338483,0.07769316,0.053099565,-0.056596387,0.075610965,-0.008681863,-0.08141181,-0.08429612,-0.05343521,0.04042352,-0.1386354,0.06208075,0.027857505,0.05558516,0.046580322,-0.017967531,0.08335366,0.097812876,0.02205397,-0.07186019,-0.02971654,-0.03972211,-0.023637632,0.01363867,-0.022936514,0.071741916,-0.04598617,-0.07651427,0.036823586,-0.004955119,-0.0013954912,-0.009964749,-0.011222575,-0.054281563,0.03162701,0.03941758,-0.04756612,-0.039354227,-0.042762462,-0.04268778,-0.047436725,0.023662305,0.05321296,-0.084622346,0.06965504,0.05570719,0.06417742,0.09100535,0.025432736,-0.038284503,0.0023947014,-0.1163839,-0.06362603,0.17768836,0.021010045,0.079043865,-0.03599433,0.09896145,0.08196876,-0.0793919,0.025038287,-0.036967073,-0.040654257,-0.0380385,-0.0025959706,0.015665945,0.029261347,0.0045582955,0.11013636,-0.0663501,-0.08320616,-0.0950073,-0.10200104,0.037417408,-0.043449868,0.006429198,0.07239429,0.059207313,0.0136073325,0.007163882,0.04933297,0.046204608,-0.012291788,-0.013801006,-0.01124685,-0.05990632,0.12320799,0.040980764,0.09526129,-0.036566414,-0.010134163,0.0688632,0.068037756,-0.00054655975,-0.013243584
817,-0.08176455,-0.034545068,-0.18075567,0.042151842,0.015535292,-0.062154137,-0.16197024,0.018298063,-0.026571603,0.09814324,-0.07639473,0.18500398,-0.037703633,0.029216662,0.007440834,-0.005513447,-0.039328277,-0.060904942,0.09630733,0.00017848607,0.11883531,0.014641379,-0.029292777,-0.024226872,-0.03160137,-0.028632404,0.054768983,-0.0700663,0.0057062856,0.0427113,0.075013556,0.13951583,0.07911266,0.016947605,0.093573265,0.057942804,-0.063741505,0.078095056,-0.025409626,-0.0803257,-0.09293912,-0.047513127,0.041339383,-0.15877485,0.06467599,0.038841475,0.07035348,0.061990112,-0.016104938,0.1003201,0.10999961,0.023787284,-0.09551129,-0.036554977,-0.029804494,-0.02455444,0.016434321,-0.036331467,0.083285056,-0.04222063,-0.08402299,0.036803946,0.00039286542,-0.015924556,-0.020608166,-0.017139053,-0.0657268,0.03873219,0.04672488,-0.05114667,-0.03837821,-0.056611437,-0.0438994,-0.051565252,0.03465319,0.049471766,-0.08769831,0.067335196,0.07183606,0.06009003,0.106861755,0.019221378,-0.02736928,0.0053566233,-0.13295385,-0.07030479,0.19805583,0.01506337,0.09204034,-0.045408033,0.11444702,0.10411595,-0.09350163,0.02212328,-0.040718287,-0.053788397,-0.047135588,-0.0065555708,0.019581884,0.037345715,0.0036795198,0.124291316,-0.064061336,-0.094807066,-0.099233754,-0.12851724,0.036876235,-0.058951553,0.0059407083,0.08006361,0.06521729,0.0076059867,0.020032616,0.055569112,0.05228323,-0.017658325,-0.015047805,-0.024521718,-0.057227377,0.14359613,0.057975907,0.10651821,-0.036298256,-0.012174268,0.08758787,0.073658064,-0.0022410764,-0.00878763
818,-0.05588238,-0.025780644,-0.14946528,0.034814633,0.019788783,-0.05498394,-0.13514292,0.018073145,-0.029163204,0.07756047,-0.059544332,0.14837849,-0.034122746,0.034028962,0.0048540537,-0.0067210365,-0.035287593,-0.040900465,0.08071784,-0.001436424,0.09263268,0.017029407,-0.012026624,-0.02116771,-0.033745725,-0.022251679,0.036006976,-0.052230116,-0.0051620984,0.02848178,0.05179776,0.12179446,0.06965535,0.021930473,0.0729871,0.052362267,-0.049965855,0.06209918,-0.016113209,-0.07552941,-0.0856643,-0.04853926,0.040177304,-0.13248627,0.0547711,0.025469791,0.05842678,0.05192639,-0.004704751,0.074562244,0.087534286,0.014417113,-0.06514995,-0.03580826,-0.035638295,-0.015643306,0.012192827,-0.029617328,0.06810318,-0.032887544,-0.07340272,0.037852813,-0.0050859195,0.00036553555,-0.007234709,-0.014843762,-0.057451695,0.025733333,0.03902725,-0.042627987,-0.0275056,-0.05492447,-0.035654183,-0.044705447,0.03146549,0.052742474,-0.078218915,0.0600354,0.06744528,0.048095815,0.08331103,0.023978809,-0.03032565,0.0010364375,-0.117151886,-0.057254475,0.16273795,0.020674748,0.066934414,-0.028770793,0.093792394,0.092424445,-0.07891014,0.018798558,-0.033367794,-0.030429857,-0.042011123,0.006971398,0.018832076,0.031490177,-0.0059295036,0.09639872,-0.062869646,-0.069620155,-0.08014245,-0.09731992,0.030140698,-0.05347272,0.0061231954,0.06058313,0.05916556,0.0073277787,0.017573832,0.043191396,0.036519207,-0.016254857,-0.014525943,-0.015723092,-0.060964834,0.12509367,0.036859296,0.08981312,-0.02303827,-0.01593684,0.06322721,0.05507604,-0.009393941,-0.0040712245
819,-0.059124816,-0.02948166,-0.14426118,0.031330474,0.011235155,-0.046636693,-0.1369708,0.027217397,-0.019139241,0.0829914,-0.06429184,0.14179112,-0.04183807,0.028363869,-0.0017247474,-0.01718852,-0.037065227,-0.0484146,0.079917945,0.0021110047,0.09576309,0.013043855,-0.012499348,-0.021471748,-0.036021974,-0.020751223,0.040087778,-0.04994923,0.010467155,0.030705653,0.053059354,0.116707504,0.070737235,0.024098428,0.07419087,0.047530282,-0.053179063,0.07278411,-0.017544655,-0.07235172,-0.07357721,-0.036690455,0.041897275,-0.12881356,0.05123732,0.033136073,0.056288317,0.0501751,-0.0074249576,0.08232571,0.09005409,0.02504008,-0.06449616,-0.03348324,-0.029360656,-0.021324404,0.0047490713,-0.026942564,0.07446898,-0.04680489,-0.06911521,0.027915332,-0.0036711164,-0.0034282964,-0.018719643,-0.008046219,-0.05733532,0.026550788,0.03181118,-0.034365665,-0.027575985,-0.046234332,-0.042293165,-0.034375533,0.026831195,0.05369469,-0.08047719,0.06103784,0.059506435,0.04998752,0.076715305,0.027641404,-0.032026015,0.0066743693,-0.11756231,-0.0529464,0.16441555,0.018067038,0.0693905,-0.03943727,0.093689546,0.083272286,-0.071053125,0.02262212,-0.032282066,-0.032609835,-0.03138176,0.0037829445,0.025239633,0.030745996,-0.0042478563,0.10064761,-0.052656148,-0.06630261,-0.08780125,-0.0984499,0.03282915,-0.054575734,-0.0026893294,0.058401793,0.05951667,0.013761043,0.010256199,0.037130136,0.04511491,-0.017621068,-0.012382014,-0.02161108,-0.04770137,0.116361775,0.04694609,0.09271525,-0.034222662,-0.011307908,0.074310526,0.055338256,-0.010604705,-0.0044180453
82,-0.06271717,-0.03408453,-0.16956677,0.039407,0.009900916,-0.05580473,-0.14187594,0.030798431,-0.02874417,0.09436429,-0.07429189,0.16381685,-0.034226406,0.020268152,-0.0002905851,-0.01875142,-0.04151093,-0.042268932,0.079966664,-0.009189967,0.10319025,0.019859068,-0.017326385,-0.016045908,-0.0391541,-0.016251631,0.050822534,-0.053730376,0.0066743265,0.030414324,0.07052769,0.13468385,0.06850166,0.025963781,0.09209909,0.050646804,-0.06496108,0.08140938,-0.016052166,-0.080389954,-0.08262367,-0.040543415,0.0358756,-0.13535856,0.057422604,0.034632485,0.06741245,0.047610242,-0.010866495,0.07742699,0.100261584,0.020387344,-0.087193154,-0.03741001,-0.027798811,-0.027475415,0.009425717,-0.034635097,0.074360676,-0.0391429,-0.07513997,0.03239599,-0.0032803088,-0.000930254,-0.019820059,-0.015412019,-0.0626108,0.029695231,0.038212005,-0.046485316,-0.02821827,-0.057546467,-0.03761017,-0.048161484,0.03288133,0.048650704,-0.07643627,0.06322283,0.06470166,0.05459926,0.094714455,0.028081257,-0.038217813,-0.002887642,-0.120988004,-0.06048224,0.17046845,0.022497902,0.0786851,-0.042743582,0.10807966,0.086303994,-0.084386945,0.024863193,-0.03702787,-0.045106195,-0.038280357,-0.004447467,0.028152613,0.031885512,-0.0051348503,0.10218715,-0.06694948,-0.085699014,-0.098005414,-0.10765095,0.032725066,-0.04342178,0.007147296,0.07183464,0.06068713,0.013192199,0.008933849,0.04624098,0.053691227,-0.020592641,-0.0063705184,-0.016509423,-0.062142335,0.12628499,0.046777863,0.09653079,-0.036249056,-0.011775384,0.07819037,0.06470275,-0.008870164,-0.009194064
820,-0.0768229,-0.041955337,-0.19782215,0.042072527,0.01968542,-0.07796357,-0.17688172,0.023728367,-0.038488433,0.113298304,-0.07944877,0.19769241,-0.046186797,0.042004682,-0.0039630304,-0.0160797,-0.043712653,-0.059349004,0.09225671,0.0013198695,0.11438195,0.020037744,-0.028210485,-0.018001651,-0.041474354,-0.022181135,0.04577315,-0.07489002,0.010524148,0.032454893,0.08353037,0.1627685,0.08068763,0.023279939,0.096645825,0.06734176,-0.07077075,0.093078464,-0.012385312,-0.08955182,-0.10379414,-0.054803025,0.044405024,-0.17413895,0.074252814,0.044090815,0.07657526,0.058470804,-0.021960616,0.09365488,0.10886686,0.026500722,-0.09610503,-0.03289445,-0.04963344,-0.022588095,0.0155736115,-0.030663429,0.10237014,-0.047269557,-0.09037166,0.041015353,-0.006207288,-0.010583793,-0.021255754,-0.014644783,-0.06421075,0.036111455,0.044801064,-0.044655193,-0.041246004,-0.060716815,-0.053168647,-0.05088239,0.044974085,0.06738537,-0.098461196,0.06970915,0.07688196,0.074247874,0.102635555,0.022180196,-0.034132566,0.0012751995,-0.14672723,-0.07527588,0.209387,0.024483373,0.0861409,-0.03747057,0.12292168,0.11548956,-0.10035588,0.02446558,-0.030030424,-0.045601606,-0.039660636,-0.00606669,0.030467622,0.041865166,-0.0068997303,0.13020682,-0.072285235,-0.104566865,-0.11393533,-0.13640164,0.03593656,-0.056901358,0.0029115542,0.07894797,0.0622786,0.01424296,0.016615821,0.04524971,0.050459534,-0.021157164,-0.01851731,-0.018241612,-0.06711533,0.16084805,0.05782235,0.116690464,-0.037123196,-0.013816221,0.09788271,0.072407365,-0.01355879,-0.020202631
821,-0.07429218,-0.047017027,-0.18751566,0.04483748,0.010082419,-0.06576819,-0.16308096,0.031256698,-0.037326016,0.104553476,-0.082114875,0.17784981,-0.04670225,0.033712383,0.0036911436,-0.007355506,-0.054861642,-0.05433742,0.09827622,-0.007955564,0.11571752,0.022277355,-0.016884243,-0.02662848,-0.04179843,-0.021883477,0.05532078,-0.062065113,0.009751735,0.030008374,0.06616209,0.150626,0.0765936,0.022698864,0.101668224,0.0676271,-0.069622345,0.08242982,-0.014781585,-0.0875554,-0.09187892,-0.0514297,0.050897487,-0.15882702,0.068721086,0.045150455,0.07796544,0.06756923,-0.019010816,0.09424875,0.10417241,0.016258927,-0.09179171,-0.04286732,-0.040513486,-0.020607768,0.011759601,-0.035440646,0.09416598,-0.04941984,-0.09179771,0.047600053,0.0030916948,-0.0021075385,-0.014744179,-0.014412523,-0.06473915,0.033449635,0.037354358,-0.043031625,-0.04246976,-0.062358364,-0.051204734,-0.0500749,0.04399101,0.05737694,-0.08853324,0.08090516,0.0776453,0.07601664,0.100859344,0.02572368,-0.032686923,0.0056316354,-0.14179648,-0.064636104,0.19575717,0.020707767,0.09342571,-0.04209612,0.11497992,0.10121447,-0.09551494,0.015452336,-0.03216041,-0.042241156,-0.050053723,0.0074554193,0.03228065,0.038882952,-0.0021561913,0.12648854,-0.06994723,-0.09714365,-0.103164285,-0.1250655,0.04345649,-0.050614346,0.0055921767,0.07557767,0.06908154,0.012539195,0.019048585,0.057956386,0.056380637,-0.023258673,-0.0074393777,-0.021360071,-0.0706988,0.15226763,0.04490247,0.113361284,-0.0422832,-0.013157076,0.0936297,0.07733162,-0.008510693,-0.010422077
822,-0.07234157,-0.0379579,-0.19657446,0.048278674,0.02050596,-0.07109422,-0.16192046,0.023426918,-0.036146592,0.11002054,-0.08678562,0.17967382,-0.050281048,0.034280736,-0.003479934,-0.019956725,-0.051055644,-0.05595137,0.09002818,0.0031120658,0.11467075,0.03131525,-0.025325274,-0.027560905,-0.044728473,-0.023364209,0.055115875,-0.07203631,-0.0045054173,0.043410633,0.07242683,0.15833597,0.07600225,0.028014196,0.10782241,0.05582427,-0.078974746,0.092039704,-0.01957775,-0.08506717,-0.10646249,-0.05198634,0.05248799,-0.16333964,0.06879814,0.03853048,0.06936778,0.0623195,-0.021466691,0.088804886,0.10168665,0.027428336,-0.09336825,-0.040083587,-0.03592388,-0.021991193,0.010561905,-0.027623983,0.09711466,-0.044730533,-0.09143091,0.041885063,0.0026919297,-0.0047244583,-0.022469226,-0.023026045,-0.07419032,0.040139575,0.048631843,-0.05313859,-0.049077775,-0.065537356,-0.04557524,-0.047702394,0.04372727,0.06619225,-0.09066095,0.07838525,0.068623714,0.06622404,0.106846035,0.02668777,-0.040395085,-0.00036848278,-0.14149371,-0.064526364,0.21031193,0.025583763,0.0825663,-0.037867766,0.111555986,0.10806319,-0.08892308,0.027218802,-0.042462315,-0.043402024,-0.039433017,0.007904541,0.03188988,0.047843527,-0.0066509284,0.12477159,-0.069158085,-0.10102506,-0.11469808,-0.12165866,0.03696577,-0.05712601,0.011859365,0.0746939,0.07317146,0.006525639,0.023959449,0.04798951,0.057523165,-0.0139784925,-0.013398545,-0.018397264,-0.0707385,0.15758759,0.056406084,0.10653877,-0.029548034,-0.0101535255,0.09282981,0.065903425,-0.00064417603,-0.02077379
823,-0.076729126,-0.04230186,-0.18022357,0.04476368,0.021531487,-0.06405981,-0.15057518,0.031923074,-0.030548327,0.09952643,-0.08311362,0.16774528,-0.04675828,0.026977258,0.008282817,-0.012057577,-0.04828636,-0.056083076,0.08456735,-0.008390122,0.11916572,0.029014805,-0.028809668,-0.023401085,-0.032961123,-0.02047893,0.048438612,-0.057194214,0.00823781,0.032374717,0.068040505,0.13502559,0.071098104,0.019154886,0.08688475,0.057309486,-0.06527751,0.08844774,-0.022386102,-0.08109592,-0.100404695,-0.058387533,0.049046747,-0.16089988,0.05894467,0.038879696,0.07465363,0.06302032,-0.009218925,0.09165797,0.10038089,0.026097083,-0.09397037,-0.03279627,-0.032564893,-0.026102394,0.006805685,-0.03228019,0.08600529,-0.044807035,-0.0784776,0.039701004,-0.0052029793,-0.002948424,-0.016643636,-0.0123069,-0.06458462,0.037638996,0.033482704,-0.053289242,-0.043712705,-0.052882403,-0.048994884,-0.042292804,0.03337353,0.06380537,-0.08542197,0.06554871,0.07203707,0.061548438,0.10092688,0.027336892,-0.03172867,0.003244759,-0.13024987,-0.06323693,0.1974105,0.024888517,0.08139604,-0.04598939,0.11559222,0.09548969,-0.09298862,0.025340827,-0.03871149,-0.040381543,-0.041648384,0.0047291177,0.03076585,0.04974391,-0.0027946525,0.1187809,-0.07183745,-0.08609667,-0.10270148,-0.12481392,0.039292153,-0.0601586,0.0045876605,0.080314174,0.06286216,0.007237407,0.009460321,0.054380607,0.05379938,-0.019176846,-0.008379455,-0.014120219,-0.06423756,0.15306391,0.0422989,0.09903204,-0.04049076,-0.019299135,0.07589212,0.065675415,-0.0063305805,-0.012112993
824,-0.083119154,-0.03595236,-0.17976157,0.045285318,0.006544824,-0.06826228,-0.1578845,0.031497594,-0.030288262,0.10596203,-0.08203062,0.18677261,-0.046180684,0.026154784,0.0009765633,-0.02084698,-0.046162028,-0.061977364,0.10444791,-0.009967063,0.122250095,0.020992568,-0.03190563,-0.018168492,-0.03857707,-0.022758601,0.05320739,-0.056701872,0.007483543,0.040327355,0.07410337,0.1536572,0.07580778,0.026470676,0.101449266,0.060554605,-0.06851579,0.082861386,-0.01863722,-0.08566621,-0.09407178,-0.05864085,0.04237622,-0.16737604,0.06268581,0.032452587,0.07290712,0.05369688,-0.012848643,0.10286153,0.10883417,0.020427644,-0.09756547,-0.04538135,-0.032855667,-0.019739656,0.012300548,-0.03513962,0.09161451,-0.047733687,-0.08875214,0.040870406,0.007019114,-0.004790359,-0.009364379,-0.01234533,-0.07161666,0.041551773,0.041559592,-0.044984598,-0.045373756,-0.056530066,-0.04471344,-0.050543968,0.039328214,0.062609896,-0.09584516,0.07659955,0.07547536,0.06871237,0.098751366,0.024898563,-0.034361638,0.009044176,-0.13891877,-0.07498013,0.20363536,0.031270824,0.08476462,-0.03504652,0.10998706,0.10708,-0.08521306,0.022196794,-0.032897253,-0.049508974,-0.045284916,0.005853816,0.02215451,0.03766284,0.0023549185,0.120911576,-0.06440811,-0.08601092,-0.102986164,-0.12709633,0.03902422,-0.057221726,0.0041265623,0.07546715,0.06755563,0.0125007415,0.015570121,0.049348935,0.046793643,-0.027489893,-0.018430088,-0.0141823,-0.06943388,0.15870348,0.048661243,0.11392397,-0.0386523,-0.006798423,0.084307685,0.07812721,0.00054629764,-0.01320499
825,-0.07188247,-0.042275913,-0.163705,0.030255858,0.019091802,-0.057980858,-0.13828565,0.02594075,-0.031500153,0.098165505,-0.065558255,0.15732893,-0.04525927,0.027332516,0.004801348,-0.018840183,-0.037813965,-0.04903555,0.080297045,-0.006030033,0.10689588,0.01571545,-0.023201633,-0.0106444685,-0.026758319,-0.023296304,0.04706589,-0.050188344,0.009949987,0.029447256,0.07041454,0.13485129,0.06940333,0.025312334,0.08326314,0.051463004,-0.05721693,0.07529698,-0.009383077,-0.07925409,-0.084271684,-0.04663519,0.03251949,-0.14320971,0.057997927,0.02829367,0.062924735,0.05745481,-0.00693714,0.0836735,0.09948152,0.021913828,-0.079484366,-0.026373923,-0.04195418,-0.02379175,0.0048368135,-0.027297642,0.078257546,-0.05256976,-0.07386808,0.040394627,0.0050148554,-0.0037484095,-0.007808217,-0.010388155,-0.058113478,0.030428119,0.030391248,-0.044027086,-0.035666674,-0.0568182,-0.042524334,-0.044582948,0.024232645,0.05163266,-0.08629152,0.057722934,0.07241705,0.056679204,0.088867374,0.027652469,-0.039547335,-0.0026198323,-0.12406447,-0.053982716,0.18111432,0.016619137,0.077294566,-0.029500134,0.10700137,0.08654676,-0.07366777,0.012122691,-0.028783645,-0.044380523,-0.042453572,0.0007545121,0.028055856,0.03485205,-0.009483787,0.10208285,-0.06495377,-0.0829967,-0.09384935,-0.10403465,0.035818283,-0.058311574,0.005748547,0.07782129,0.06001017,0.0049608178,0.02218617,0.04286427,0.043797202,-0.02616839,-0.01774476,-0.02295137,-0.061624143,0.12813297,0.044067517,0.096712396,-0.03231694,-0.015263117,0.07755308,0.061378542,-0.0007327306,-0.015417753
826,-0.06541697,-0.028694045,-0.14020051,0.037409946,0.01861057,-0.048105128,-0.1231204,0.025988583,-0.029962668,0.088433914,-0.06441447,0.13649844,-0.043322522,0.018134912,-0.0011311455,-0.008434639,-0.03099347,-0.050618783,0.0701106,-0.006700899,0.09257479,0.011338101,-0.014939247,-0.021794247,-0.026047397,-0.02242732,0.038339593,-0.05202754,0.007307663,0.030829307,0.055319168,0.10947264,0.067598,0.02422687,0.07002351,0.04845742,-0.052559268,0.06609155,-0.01176932,-0.06978864,-0.07690233,-0.04313181,0.041255675,-0.119022176,0.047192294,0.03713761,0.061993238,0.04774861,-0.017732488,0.06791984,0.08027043,0.024170099,-0.068325885,-0.023948329,-0.03388647,-0.02194989,0.0053350586,-0.023098469,0.06805595,-0.042117454,-0.062036727,0.03792945,0.0026647719,-0.0070817377,-0.02080316,-0.0060876114,-0.052080926,0.025986915,0.031584926,-0.040563203,-0.02705419,-0.048906103,-0.035334952,-0.04107742,0.023372112,0.052655105,-0.0752356,0.06131659,0.06385706,0.04581126,0.076616555,0.016183749,-0.029445838,0.0022513685,-0.11607134,-0.059017144,0.1603475,0.016949248,0.066772535,-0.02794221,0.09255847,0.08856955,-0.07189326,0.020804744,-0.026448412,-0.036794484,-0.027035102,0.009312625,0.018905016,0.03835253,0.00471672,0.092577286,-0.049512923,-0.07975688,-0.07897734,-0.09400287,0.034295995,-0.045766488,0.009868587,0.063590944,0.043201406,0.01288133,0.020574663,0.038334005,0.036063906,-0.012525056,-0.006348834,-0.016255802,-0.057160232,0.11966612,0.037075777,0.07863173,-0.03076665,-0.015750404,0.06724279,0.058661614,-0.012005901,-0.010601191
827,-0.06429186,-0.026377525,-0.14651689,0.03910595,0.009630597,-0.057202164,-0.14046696,0.014711263,-0.029347,0.08800495,-0.072839014,0.15133359,-0.03206125,0.01980312,0.0007772151,-0.010230336,-0.04422525,-0.045407176,0.08325655,-0.0010842017,0.0922708,0.024714496,-0.026914762,-0.022754014,-0.030027557,-0.023794664,0.03559569,-0.052378524,0.008341382,0.037715383,0.057174996,0.11859228,0.05966665,0.025158856,0.075516276,0.055156317,-0.05751199,0.06568551,-0.008485009,-0.07055521,-0.08704522,-0.046570983,0.029815355,-0.13129368,0.051770575,0.038622458,0.0580215,0.05649567,-0.0072395266,0.076208115,0.08747829,0.013279498,-0.074800156,-0.029282644,-0.032329053,-0.013621162,0.009659635,-0.029037585,0.0768805,-0.044456072,-0.07786307,0.02901427,-0.0043721455,-0.00020130117,-0.008741329,-0.0077969,-0.050753836,0.033007916,0.038035225,-0.040877573,-0.04182412,-0.04356592,-0.04202158,-0.044841405,0.033373583,0.041993223,-0.07282017,0.06184072,0.065786645,0.055760976,0.09439936,0.03048843,-0.036029752,0.01089421,-0.11232432,-0.050650753,0.17318395,0.026683293,0.07375323,-0.039113212,0.09410392,0.082060695,-0.0751638,0.019652762,-0.02205187,-0.035695825,-0.03896923,-0.0063140085,0.015982103,0.02725198,-0.0020631084,0.09372746,-0.051868986,-0.083363935,-0.08441397,-0.09682995,0.02909535,-0.055405967,0.002102291,0.059386946,0.050166823,0.0056601274,0.008131077,0.045602348,0.03986747,-0.017364534,-0.010265047,-0.015725747,-0.053288337,0.11723815,0.036741257,0.085060455,-0.03349984,-0.008998108,0.077318534,0.059710637,-0.006701672,-0.005658637
