text,label
Trying to convince others that everyone is doing it or everyone feels this way so they should too.,ad populum
"Billy - ""Spanish is easy."" Bobby - ""Don't listen to Billy; he failed Spanish class last year. """,ad hominem
"""Stephen Hawking in the smartest scientist on the planet, so if he says global warming is real, it must be true!""",fallacy of credibility
"""He's the best teacher I've ever had because he's the best teacher I've known.""",circular reasoning
You want me to clean my locker? I think I left my homework in Science class. I need to keep up with my homework to get good grades.,fallacy of relevance
"Argues that ""we've always done it that way."" In other words, because something worked in the past, it is the correct thing to do.",fallacy of credibility
"""I want my daughter to go to a state university so she can avoid too much debt."" ""Why do you think state schools are better than private schools? Harvard and Princeton are private."" What is this?",fallacy of extension
Either we have the full football season or we scrap it altogether and have zero football,false dilemma
Your either for America or against her!!!,false dilemma
"My professor, who has a Ph.D. in Astronomy, once told me that ghosts are real. Therefore, ghosts are real.",fallacy of credibility
"My political candidate gives 10% of his income to the needy, goes to church every Sunday, and volunteers one day a week at a homeless shelter.  Therefore, he is honest and morally straight.",intentional
Never be kind and generous to the poor. They’ll come to expect your help always and never learn to contribute to society.,faulty generalization
"In government, arguing for raising taxes - ""We need more revenue to support the programs that we have. Children are our future. Let's support children.""",fallacy of relevance
"Luke didn't want to eat his sheep's brains with chopped liver and brussel sprouts, but his father told him to think about the poor, starving children in a third world country who weren't fortunate enough to have any food at all.",appeal to emotion
"Ross Geller, an evolutionary biologist and perhaps the foremost expert in the field, says that evolution is true. Therefore, it's true.",fallacy of credibility
Deliberately using a fake issue or argument against someone because it’s easier to prove wrong than the real issue would be,fallacy of extension
"Makes people feel as though everyone is doing it, so they should too.",ad populum
"You should never gamble! Once you start gambling you find it hard to stop. Soon you will spend all your money on gambling, and eventually you will turn to crime just to support your gambling addiction.",faulty generalization
"4 out of 5 dentists recommend this toothpaste! (only 5 were asked. Out of 1000 asked, only 20% recommend it)",intentional
"A Congressman calls a Whitehouse Spokesperson a ""giant idiot""",ad hominem
"Ladies and gentlemen of the jury, look at the bloody clothes, the murder weapon. Imagine the helpless screams of the victim. Such a crime deserves no verdict except guilty, guilty!",fallacy of relevance
"At a recent cocktail party, the conversation has turned to family pets, and your friend asks you “Are you a cat or a dog person?""",false dilemma
"Billy: How could the universe be 6000 years old when we know the speed of light, the distance of astronomical objects (13+ billion light years away), and the fact that the light has reached us[1]? Marty: 6000 years is not a firm number.  The universe can be as old as about 10,000 years. Billy: How do you figure that?...",fallacy of relevance
"Christina's shoes are superior, because they're made from one hundred percent snakeskin, not synthetic materials.",fallacy of credibility
"Dr. X is an engineer, and he doesn’t believe in global warming.",fallacy of credibility
Either you love me or you hate me.,false dilemma
A commercial shows a group of friends all hanging out wearing clothes from a popular clothing company.,ad populum
"I go to my front porch every morning and yell, “May no tigers enter this house!” and for 20 years, not a single tiger has entered my house. My tiger prevention strategy clearly works.",false causality
"All boys are sports fans. Some bakers are boys. Therefore, some bakers are not sports fans.",fallacy of logic
You should run right out and purchase the newest iPhone 22 because you will literally be the only one who doesn't own one!,ad populum
"I am voting for Pepitone for President because the rest of my family is voting for her, and I don't want to be the only one not doing so.",ad populum
"I'm raising money to help cure XYZ disease. If you do not donate, you are part of the problem.",false dilemma
Everyone is doing the Low-Carb Diet.,ad populum
Of course Lou would want to go biking on field trip day - biking is the only thing he ever does! He shouldn't be allowed to choose an activity.,ad hominem
Xavier does not deserve to win. He is a smoker and He cheated on his reading quizzes last year.,ad hominem
"No donkeys are fish. Some asses are donkeys. Therefore, some asses are fish.",fallacy of logic
Cassie has no school spirit—she never comes to any of our football games. guilt by association: a negative association intended to discredit someone or something,false dilemma
Invoke shared values and principles. They call upon the audience’s sense of right and wrong.,fallacy of credibility
Everyone else is doing it!,ad populum
No one in your family surfs? But I thought you said you lived in California before this.,faulty generalization
"I asked my five closest friends and they all agree that the new Underwater Basketweaving Team Coach is a jerk, therefore I'm not trying out for the team",faulty generalization
"“It’s wrong to tax corporations—think of all the money they give to charity, and think of the costs they already pay to run their businesses!”",appeal to emotion
"Lily says the sun is fully risen at 5:00am, but how would she know she sleeps in until noon. (love you lily all jokes all jokes)",ad hominem
"Look Tom, you could go to the police with your information about our questionable accounting practices here at Bentron. But remember, you have a family to feed. Besides you know how rumors of this kind of disloyalty can spread through the industry. You'll ever work as an accountant in this town again.",appeal to emotion
"If voluntary euthanasia were to be legalized it would prove impossible to avoid the legislation, or, at least, toleration, of non-voluntary euthanasia. Even if the former can be justified, the latter clearly cannot. Hence, it is better that the first step (legalizing voluntary euthanasia) not be taken so as to prevent a slide into non-volunteer euthanasia.",faulty generalization
"The anti-terrorist laws that monitor international currency transfers, phone calls, and emails are the first step to turning our fragile democracy into a new Nazi regime.",faulty generalization
MacDougal roots for a British football team. Clearly he's unfit to be a police chief in Ireland.,ad hominem
"Yesterday, you were late for ten minutes. Today you were late for an hour. You know someday, you will simply cease to show up.",faulty generalization
something that kills is deadly,circular reasoning
"Mayor: During my previous term as mayor my staff and I spent a great deal of time focusing on our city’s economy, and unemployment reached an all-time high as a result. So clearly you should support my re-election campaign if you are among those still looking for a job.",fallacy of logic
People like to walk on the beach. Beaches have sand. We should put sand on the floor in our living room.,fallacy of logic
"Person 1: You’re either for the war or against the troops. Person 2: Actually, I do not want our troops sent into a dangerous war.",false dilemma
"According to my brain, my brain is reliable.",circular reasoning
Fast food is bad for you because is junk.,circular reasoning
"If we don’t bail out the big automakers, the US economy will collapse.  Therefore, we need to bail out the automakers.",appeal to emotion
Children should not listen to rap music. Everyone knows that.,ad populum
"President Jones raised taxes, and then the rate of violent crime went up. Jones is responsible for the rise in crime.",false causality
The Democrats support more aggressive gun control laws. Can you believe they want to deny repeat offenders and those on the terrorist watch list their rights?,ad hominem
A smoke screen to cover the truth; a clue that is misleading or distracting.,fallacy of relevance
"""Either you recycle or you don't care about human life.""",false dilemma
"Lisa was brainwashed as a child into thinking that people are generally good.  Therefore, people are not generally good.",ad hominem
"I don't believe in God. One reason is that I think he is evil. And by the way, there is no such thing as ""evil;"" it is just our evaluation of what we believe is wrong.",fallacy of logic
"Speaker 1: We are using thousands of people, who are going door to door to help us spread the word about social injustice and the need for change. Speaker: Well then, I can’t be a part of this because I was always been taught that it’s wrong to use people.",equivocation
God must exist because every culture has some sort of belief in a higher being.,ad populum
"After Jhon said that we should put more money into health and education, Warren responded by saying that he was surprised that Jhon hates our country so much that he wants to leave it defenseless by cutting military spending.",fallacy of extension
You know Jane Fonda's exercise videos must be worth the money. Look at the great shape she's in.,false causality
I've never been hit by lightening when standing under a tree so we'll be perfectly safe to shelter by this oak now.,intentional
"Senator A: ""We should spend less on our military budget and spend more on health and education."" Senator B: ""So you want to leave the country defenseless?""",fallacy of extension
"If I don't take the right classes in high school, then I won't be able to get into a good college. If I don't get into a good college, then I won't be able to get a job. If I can't get a job, then I am going to end up homeless.",faulty generalization
"If you drive without car insurance, then you’re an accident waiting to happen. Stay protected with Auto Union insurance.",false dilemma
Valencia bought a different brand of detergent at the store. She developed a rash after wearing clothes washed in the new detergent. She concluded that she was allergic to the new soap.,false causality
SM 5: Argument regarding insanity as a defense against execution,fallacy of relevance
"Every time I go to sleep, the sun goes down. Therefore, my sleeping causes the sun to set.",false causality
", if everyone else is doing something, it must be right/good.",ad populum
"He has plundered our seas, ravaged our coasts, burned our towns, and destroyed the lives of our people",appeal to emotion
"company's slogan ""Eat Fresh.""",appeal to emotion
Jack: You should stop smoking - it's bad for you. Jill: Look who's talking! You smoke three packs a day!,ad hominem
"Brad's mother asked him why he wasn't trying out for the school play. He responded: ''Because if Tom gets the male lead, which he always does, then I'll only be in the chorus, and it's not worth being in the play if I'm only going to be in the chorus.''",faulty generalization
"There are no good restaurants in New York; I tried two in Times Square, and they were awful.",faulty generalization
Global warming doesn’t exist because the earth is not getting warmer,circular reasoning
Richardson is the most successful mayor the town has ever had because he's the best mayor of our history.,circular reasoning
"""We've got to stop them from banning poetry. Once they start banning one form of literature, they will never stop. Next thing you know, they will be burning all the books!"" Ammar demanded.",faulty generalization
You can either start using plastic straws or continue killing ocean life with plastic pollution.,false dilemma
"Since the class is not asking any further questions, then that means that they are all ready for the test.",intentional
You can be a good politician and play dirty or you can drop out.,false dilemma
"There were wonderful psychologists who passed away several decades ago. If they could be effective in what they did without reading any of the studies or other articles that have been published in the last several decades, there's no need for me to read any of those works in order to be effective.",fallacy of logic
"If we use just one more can of hairspray this month, earth as we know it will no longer exist.",faulty generalization
Millions of people drink Diet Coke every year so it must be the best soft drink in the world.,ad populum
gun registration would start us sliding into the unconstitutional morass of universal arms confiscation.,faulty generalization
"Medical Student: ""No one objects to a physician looking up a difficult case in medical books. Why, then, shouldn't students taking a difficult examination be permitted to use their textbooks?""",fallacy of logic
"Recognising that Amanda had committed a fallacy in arguing that we should eat healthy food because a nutritionist said it was popular, Alyse said we should therefore eat bacon double cheeseburgers every day.",fallacy of logic
"""All my friends are doing a low carb diet. That must be the only way to lose weight."" Mentioned Murtaza",ad populum
"""I started exercising twice a week, and I just got a babysitting job. Exercising leads to new jobs!""",false causality
"Major in English in college, start reading poetry, and next thing you know, you will become an unemployed pot-smoking loser.",faulty generalization
Naima is scratched by a cat while visiting her friend. Two days later she comes down with a fever. Naima concludes that the cat's scratch must be the cause of her illness.,false causality
We have a responsibility to care for this poor lost dog.,appeal to emotion
"A mother is telling her daughter that she went over her data for the month, and the daughter begins telling her mother about getting an A on a math test.",fallacy of relevance
Why must you always take positions that are so unscientific?,circular reasoning
Appeals to an authority that has little to nothing to do with the argument,fallacy of credibility
I met a rude person from France yesterday. I guess all French people are rude.,faulty generalization
"Mr. Governor issues a proclamation for the people of his state to pray for rain.  Several months later, it rains.  Praise the gods!",false causality
Misrepresents the context from which a quotation is taken; putting words or ideas in people’s mouth/head; creating a “dummy” or fake or falsified argument or situation so you can attack it.,fallacy of extension
"Cari says that we need a major overhaul in education. Cari gets a speeding ticket every other week, so maybe she should learn how to drive instead of worrying about schools.",ad hominem
Democrats are gay and Republicans are rich.,faulty generalization
"Every time I was my car, it rains. Me washing my car has a definite effect on the weather.",false causality
It has a picture which might make people feel sad.,appeal to emotion
The speaker/author chooses a deliberately (on purpose) bad or oversimplified example in order to ridicule (make fun of) or refute (prove wrong) an idea,fallacy of extension
EP is poppin'! Everyone worth knowing is here tonight - come on down!,ad populum
Pay taxes or go to jail,false dilemma
"You should always eat everything on your plate, think of all the children in Africa who doesn’t always have enough food.",appeal to emotion
"My new method of conducting meta-analyses is the most valid there is because it is the only one capable of such validity, the only one that has ever approached such validity, and the only one that is so completely valid.",circular reasoning
"We must have a poltergeist in the house. When the dog ran under the table, the vase just seemed to jump off the shelf all by itself.",fallacy of logic
"Some students failed a test last week and they all had cell phones.  Having cell phones, therefore, made them fail.",false causality
"""I used to have that haircut. Then my mom got a job.""",ad hominem
"Sometimes flu vaccines don’t work, therefore vaccines are useless.",faulty generalization
"The noble forefathers who created this great country did not fail; it is a great country now as it was then, by their very making.",ad hominem
"David: Can you believe that the president said, ""fat people are losers""? Sam: Where did you hear this? David: I read it in a headline on BrightBert News. Sam: He actually said, ""People who say, 'fat people are losers' are not only cruel, but they are also wrong as well as being irrational.""",intentional
"Even though it's only the first day, I can tell this is going to be a boring course.",faulty generalization
"My father smoked four packs of cigarettes a day since age fourteen and lived until age sixty-nine. Therefore, smoking really can’t be that bad for you.",faulty generalization
1. All the schools in the area had to kept closed for most part of the week. 2. Many parents have withdrawn their children from the local schools.,false causality
All dogs go to heaven.,faulty generalization
“You should always do what you are being told because following the rules is important.”,circular reasoning
"Advocates for a tight virus response say ""we need to limit the spread."" What they're really saying is we need to shut down everything forever, leading to massive economic damage.",fallacy of extension
I saw that dog eat chicken so all dogs must only eat chicken.,faulty generalization
People who read are smart.,faulty generalization
All women care about are their looks.,faulty generalization
Everyone is buying the new iPhone that’s coming out this weekend. You have to buy it too,ad populum
She should not be voted president because she's a liar and a thief.,ad hominem
"Sure, that charity group is under investigation for misusing funds, but everyone deserves a healthy meal.",fallacy of relevance
"All judges are fair-minded individuals;  therefore, Judge Ito is fair in his decisions.",fallacy of logic
It is the center of the spectrum of two extremes of deficiency and excessiveness.,fallacy of relevance
Science shows us that improved quality of life comes through research and invention.,equivocation
"Trying to finish a marathon is impossible, I know because I tried it once.",faulty generalization
employs analogies between things that are not really alike,fallacy of logic
"A dog would be a great addition to our family. Think about how wonderful it would be to come home to a happy, excited, loving dog?",appeal to emotion
1. “iPhones are the best smartphones on the market because Apple makes the best smartphones.”,circular reasoning
"If you write to Mrs. Roth and tell her: ""Mrs Roth, I know I haven't done any of the assignments, but I need a C anyway because I'm asking nicely and I'm good person, and I'm going to get in trouble if you don't.""",appeal to emotion
Being overweight leads to a shortened lifespan because it's unhealthy.,circular reasoning
"Religion may have been wrong about a few things, but science has been wrong about many more things!",faulty generalization
"Either we accept the findings of this study demonstrating that this new intervention is the best to be used for this disorder, or we must no longer call ourselves scientists, psychologists, or reasonable people.",false dilemma
"I knew I should have helped that old lady across the road.  Because I didn’t, I have been having bad Karma all day.",false causality
My mom said that Colgate is the best toothpaste because almost 90% of dentists approve of this.,ad populum
We must eliminate affirmative action. We can’t rely on laws to end racial prejudice.,fallacy of relevance
Person 1: I think pollution is the cause of climate change. Person 2: So you think humans cause hurricanes and tornadoes and tsunamis?,fallacy of extension
"Jason and his family are heading to Utah to spend a week skiing. Looking at the weather reports, he notices that it is supposed to be warmer, making for lousy ski conditions. Angrily, he calls the Weather Channel and demands that they change their forecast so he will have better weather for the trip.",false causality
"""A solar flare erupted from the sun three days ago, and my laptop died this morning. Solar flares are very dangerous for computers.""",false causality
"SuperCyberDate.con determined that Sally and Billy are a great match because they both like pizza, movies, junk food, Janet Jackson, and vote republican.",intentional
"""If you don't turn in your homework, you will be getting a call home.",appeal to emotion
“The two courses I took at Harvard were not very interesting. I don't think it is a good university.”,faulty generalization
"After surgery, my wife was not doing too well -- she was in a lot of pain.  I bought these magnetic wristbands that align with the body's natural vibrations to reduce the pain, and sure enough, a few days later the pain subsided!  Thank you magic wristbands!",false causality
Schools are like families; therefore teachers (like parents) should be allowed to discipline their students.,fallacy of logic
"Joe eats horribly; therefore, his heart attack was caused by his eating habits.",false causality
"An ad claims that 3 out of 4 real estate agents reccommend moving to Sunnyville, California.",fallacy of credibility
"Issue A has been raised, and adequately answered. Issue B is then raised, and adequately answered. ..... Issue Z is then raised, and adequately answered. (despite all issues adequately answered, the opponent refuses to conceded or accept the argument.",intentional
"If you don’t agree to sign the labor agreement, we’ll fire you.",appeal to emotion
Pastor Pete: People are turning to God everywhere! 9 out of 10 people I interviewed said that they had a personal relationship with Jesus Christ. Fred: Where did you find these people you interviewed? Pastor Pete: In my church.,faulty generalization
Why did the blonde cross the road?  Because she saw a shoe sale!,faulty generalization
My car broke down yesterday. Cars are worthless.,faulty generalization
"If you allow one student to take an online course, soon everyone will want to, and the schools will be empty. Si permite que un estudiante tome un curso en línea, pronto todos querrán, y las escuelas estarán vacías.",faulty generalization
My teacher told us she learned the hard way that procrastination is a bad habit!,faulty generalization
"Officer, I was only driving as fast as everyone around me. You can't give me a ticket for doing what every other driver on the road was also doing.",ad populum
"the claim, as evidence for an idea, that many people believe it, or used to believe it or do it.",ad populum
"Saying that the burden of proof lies not with the person making the claim, but with someone else to disprove.",intentional
"""We should abolish the death penalty. Many respected people, such as actor, Chewbacca, have publicly stated their opposition to it.""",fallacy of credibility
"If we control Covid-19 with measures that are too draconian, we could wind up with a government that regularly clamps down on its citizens, with bar codes on wrists and cameras in your houses that watch you all the time.",faulty generalization
"When someone says, ""Either schools need to fully open immediately and no students should wear masks or all teachers are Communists!""",false dilemma
"""Who is Sam Brownbeck, and why is he saying all those terrible things about rock lyrics? On Nov. 6, Brownbeck, an ambitious Kansas Republican ... convened a hearing billed as ""An Example of Violent Music Lyrics on Youth Behavior and Well Being ..."" Brownbeck's subcommittee, which supervises schools and streets in D.C., has much more important work to do, but the senator, who will run again in 1998, is clearly searching for an issue to give him national prominence.""",ad hominem
"I am going to bed or watching TV.  I am exhausted, so I will go to bed; therefore, I cannot watch TV.",fallacy of logic
"Medical expenses for the elderly continue to rise. If you don't buy long-term health insurance now, you probably won't be able to qualify once you're older. Sure, the insurance policy is a little expensive, but it's worth spending the money today so you don't go bankrupt in the future, becoming a burden to your family.",appeal to emotion
“The purpose of the Cadet Program is to prepare youth for Air Force Basic Military Training.” REPLY: “This is true because I heard it from the Wing Commander.”,fallacy of credibility
"My dad went to school, so he knows everything about the education system.",fallacy of credibility
Don't buy any of the clothes made by that company. Most of them are made in China so they must be cheap.,ad hominem
"The medicine man rolled into town on his bandwagon offering various natural remedies, such as very special plain water. He said that it was only natural that people should be wary of 'artificial' medicines such as antibiotics.",fallacy of credibility
"You call your cell phone provider to complain about how poor your cell phone battery life is after the recent software update. The representative, instead of responding to your concern, praises the provider’s new unlimited text-messaging plans that are due to be released in the next month.",fallacy of relevance
Dr. Bloom cannot be a competent marriage counselor because he is divorced.,ad hominem
Guns are like hammers--they're both tools with metal parts that could be used to kill someone. And yet it would be ridiculous to restrict the purchase of hammers--so restrictions on purchasing guns are equally ridiculous.,fallacy of logic
"Mom: ""Did you finish your homework?"" Son: ""Hey, did I tell you that I got an A on my physics test today!""",fallacy of relevance
"""I think that the use of marijuana as a medical treatment shouldn't even be considered. If we make drugs legal in a few cases, then we might eventually have to completely legalize them - which is even crazier than Proposition 215. If we want to help people out by letting them do illegal things, then let's just get rid of all our laws.""",faulty generalization
"When your mom gets your phone bill and you have gone over the data limit, you begin to distract her by talking about how well you did on a test today knowing she has offered to extend your data limit if you make good grades.",fallacy of relevance
"Power lines cause cancer. I met a little boy with cancer who lived just 20 miles from a power line who looked into my eyes and said, in his weak voice, “Please do whatever you can so that other kids won’t have to go through what I am going through.” I urge you to vote for this bill to tear down all power lines and replace them with monkeys on treadmills.",appeal to emotion
"“If we let teenagers wear whatever they want to school, they will no longer respect the rules and academic performance will decline.”",faulty generalization
"The CEO of that company hates the environment, so I hate him and won’t buy their products.",ad hominem
"I’m not a doctor, but I play a doctor on TV, and I wouldn’t dream of using anything but Tylenol for my toughest headaches. ",fallacy of credibility
"If we let your brother stay, we’ll have to let your whole family stay.",faulty generalization
Only fools are out in public right now. Careful people are staying home.,ad hominem
"Ken: There has to be an objective morality because otherwise terms like “right” and “wrong” would be meaningless since they have no foundation for comparison. Rob: The terms “right” and “wrong” are based on cultural norms, which do have a subjective foundation -- one that changes as the moral sphere of the culture changes.  The term “heavy” does not have an objective standard, yet we have no problem using that term in a meaningful way.  In fact, very few relational terms have any kind of objective foundation. Ken: But without an objective morality, we would all be lost morally as a race. Rob: Many would say that we are. Ken: But how can you say that torturing children for fun is morally acceptable in any situation? Rob: Personally, I wouldn’t, but you are implying that anything that is not objective must necessarily be seen in all possible ways. A feather may not be seen as “heavy” to anyone, but that doesn’t mean its “lightness” is still not relative to other objects. Ken: But God is the standard of objective morality.  Prove that wrong! Rob: That I cannot do.",intentional
"Bertrand declares that a teapot is, at this very moment, in orbit around the Sun between the Earth and Mars, and that because no one can prove him wrong, his claim is therefore a valid one.",intentional
The Bible is filled with stories of God's magic.,appeal to emotion
Everyone loves going to the movies.,faulty generalization
4 percent of Americans believe that lizard people control politics.,intentional
"""Coronavirus originated in China, therefore all Chinese people are sick.""",fallacy of extension
All required university courses are boring.,faulty generalization
"""Bernie Saunders wouldn't make a good president because he looks like a sad muppet.""",ad hominem
" Karen is a thirty-something-year-old female who drives a mini-van, lives in the suburbs, and wears mom jeans. Is Karen more likely to be a woman or a mom?",faulty generalization
Why must you always take such a stupid and uninformed approach to ethics?,intentional
"I hope I presented my argument clearly.  Now, my opponent will attempt to refute my argument by his own fallacious, incoherent, illogical version of history.",ad hominem
A woman decides to visit a certain doctor after only asking advice on the best doctors from ONE friend.,intentional
"If taxes are lowered, I will have more money to spend. I have more money to spend. Therefore, taxes must have been lowered.",fallacy of logic
Affirmative Action can never be fair or just. You cannot remedy one injustice by committing another.,circular reasoning
"What I do know is that if a dirty bomb goes off on Wall Street and the winds are blowing this way, then I and much of this part of Brooklyn are possibly toast. Is that worth possible violations of the rights of some psycho-violent street thug? To me it is.",circular reasoning
"""Be my friend or be my enemy.""",false dilemma
"Everyone in our family has gone to the University of Tennessee, so you need to apply to UT.",fallacy of credibility
"People generally like to walk on the beach.  Beaches have sand.  Therefore, having sand floors in homes would be a great idea!",fallacy of logic
“Live with me or live on the streets”,false dilemma
"My minister says the Covid vaccine will cause genetic mutations. He has a college degree, and is a holy man, so he must be right.",fallacy of credibility
iPhones are the best phone because everyone has them.,ad populum
"Since Anna Camacho became vice president of the parent-teacher association, student performance has declined and teacher morale is down. We on the school board believe that Camacho bears sole responsibility for the downtrend.",false causality
"Tony wants us to believe that the origin of life was an “accident”.  Tony is a godless SOB who has spent more time in jail than in church, so the only information we should consider from him is the best way to make license plates.",ad hominem
"Despite the fact that our Q4 numbers are much lower than usual, we should push forward using the same strategy because our CEO Barbara says this is the best approach.",fallacy of credibility
Violent video games are directly related to gun violence in schools and should be banned for teens. The school day should start an hour later.,fallacy of relevance
"All teachers drink coffee and teachers are people; therefore, all people drink coffee.",faulty generalization
"Interviewer: ""Your resume looks impressive but I need another reference."" Bill: ""Jill can give me a good reference."" Interviewer: ""Good. But how do I know that Jill is trustworthy?"" Bill: ""Certainly. I can vouch for her.""",circular reasoning
People who drive big cars probably hate the environment.,fallacy of extension
"In the court trial deliberations, Juror Seven says, ""There are still eleven of us who think he's guilty. You're alone."" His attempt to use numbers to persuade Eight is:",ad populum
"“The temperature has dropped this morning, and I also have a headache. Therefore, the cold weather must be causing my headache. “",false causality
"Why should we be worrying about how the government treats Native people, when people in our city can't get a job?",fallacy of relevance
"During the early 2000s, the search for a cause of autism led to vaccines, though no scientific link has been found between the administration of vaccines and the onset of autism. The time that children are vaccinated and the time they're diagnosed do closely correlate, however, leading upset parents to assign blame to the immunizations, for lack of a better explanation.",false causality
"In the four years that I have been marketing my new and improved brand of past-life regressive biocognitive astral-projective hyperaffective-hypnotic-teleological-metatherapy (buy ten sessions and the next one is free!), not one person has proved it is worthless or that I am unethical for providing a therapy I just made up one day when I realized that no one was referring clients to me anymore. That makes clear what a worthwhile therapy this is and how exceptionally ethical I am to provide it.",intentional
All students are good and all clowns are bad.,faulty generalization
"World-renowned physicist Dr. Patricia Mitchell assures me that exposure to natural sunlight, even exposure resulting in mild sunburn, is still significantly less of a cancer risk than brief exposure to the artificial light in a tanning bed. So I make sure to tell all of my friends that if they’re looking to get a tan this summer they should do it outdoors, and not at the tanning salon!",fallacy of credibility
"Cellphones weren’t invented before I was born. Now, they are everywhere! Therefore, cellphones were created because I was born.",false causality
"Although we have proven that the moon is not made of short ribs, we have not proven that its core cannot be filled with them; therefore, the moon’s core is filled with short ribs.",intentional
"Mrs. Peters is nominated for teacher of the year, which is voted on by her fellow faculty members. A colleague says that she would never vote for her because she is too young.",ad hominem
Fatima sneezed and she caused a tsunami in Tokyo.,false causality
"Why are you hitting your computer!? The last time my wifi was weak, I hit my computer and it got better.",false causality
"To my knowledge, there are no studies supporting this approach. Therefore, I see no reason to change our routine.",intentional
Robot 2 (Blue) has been refuting all of Robot 1's (Orange) arguments. Robot 1 launches the above counterargument.,fallacy of extension
He’s just a psychology teacher at a community college,ad hominem
"Speaker 1: No fault divorce is really harmful to the family and the larger society. Speaker 2: Well, you must not really think that since you’re divorced yourself.",ad hominem
I shouldn't have to pay for my parking ticket. There are far more dangerous offenses people commit. They should have to pay.,fallacy of relevance
"If the ozone layer is destroyed, many people will get cancer and suffer from other illnesses.  The ozone layer is being protected, not destroyed.  So, many people will be spared the pain of cancer and other illnesses.",fallacy of logic
We should ban all hairspray or the world will end!,false dilemma
I'd also like you to consider the possibility that these people intend to attack both Mandela and myself. That doesn't mean I'm excluding the possibility that it really is Mandela these lunatics are after. I just want you to think critically about what you are doing. Pieter van Heerden was murdered. That means there are eyes and ears everywhere. Experience has taught me that red herrings are an important part of intelligence work. Do you follow me?,fallacy of relevance
"Broccoli has significantly less fat than the leading candy bar! Plus, it's nowhere near as hot as Hot Cheetos!",faulty generalization
Killing thousands of people as a result of drug war campaign is not a crime to humanity because millions of Filipino support it.,ad populum
"Speaker 1: Did you torture the prisoner? Speaker 2: No, we just held him under water for a while, and then did a mock hanging.",equivocation
The numbers on gun violence speak for themselves. We should ban guns in the country!,faulty generalization
"Several years ago, a group of 10 psychologists started a psychology training program. Each of those psychologists is efficient, effective, and highly-regarded. Their training program must be efficient, effective, and highly-regarded.",faulty generalization
"A student gets into trouble for not meeting the dress code at her school. When her teacher confronts her, she begins talking about how the dress code is a punishment for girls and boys are able to wear whatever they want.",fallacy of relevance
"It’s getting late, and we still have to decide on the school budget. What do you say we just leave it as is and we can call it a night?",faulty generalization
"It is warmer this year in Las Vegas as compared to last year; therefore, global warming is rapidly accelerating.",faulty generalization
"""You'll make the right decision because you have something that not many people do: you have heart.""?",appeal to emotion
"Because 90% of college students polled had no debt, education costs are not a problem.",intentional
"Believing that ""runs"" occur to statistically independent phenomena such as roulette wheel spins.",false causality
"Teachers claim that cell phones distract students, but they only say that because teachers have no lives.",ad hominem
"Asserting that if we allow ""A"" to happen, then ""Z"" will consequently happen too, therefore ""A"" should not happen.",faulty generalization
"Bert: How do eyes project an image to your brain? Ernie: Think of it as a little guy in your brain watching the movie projected by your eyes. Bert: Ok, but what is happening in the little guy in your head’s brain? Ernie: Well, think of it as a little guy in his brain watching a movie...",circular reasoning
Children who play violent video games act more violently than those who don’t.,false causality
"since he skipped one class, he will start skipping more frequently. Then he will drop out altogether, never graduate or get into college, and end up unemployed and living at home for the rest of his life",faulty generalization
"Cat Stevens may be a successful and skilled musician, but let's not forget that he's been accused of extremist religious and political views.",ad hominem
"""Just like students are given a couple of weeks of preparation before taking exams, doctors should also be given few days or weeks to prepare themselves before an operation or surgery, after all surgery is not as easy task""",fallacy of logic
"If it’s brown, flush it down. I flushed it down. Therefore, it was brown.",fallacy of logic
"Almadina school of Richmond does not have many students, so that must mean that the school has a very selective admissions process.",false causality
"Everyone is selfish; everyone is doing what he believes will make himself happier. The recognition of that can take most of the sting out of accusations that you're being ""selfish."" Why should you feel guilty for seeking your own happiness when that's what everyone else is doing, too?",ad populum
"David is so wrong about Luna's work ethic. David is just an egotistical jerk with a God complex, what does he know?",ad hominem
There is a global recession and more people are becoming hungry and desperate. Crimes of theft and robbery have been increasing at an alarming rate lately. The only way to solve this problem is by reinstating the death penalty,fallacy of relevance
I believe in God because no one can prove that a god doesn't exist.,intentional
"“While you may have concerns about my votes about the environment, I can assure you that I am an open minded individual. What we should really discuss is my record on votes that expanded educational opportunities for all children.""",fallacy of relevance
"My teacher says the Earth is flat, so it definitely is flat.",ad hominem
"Zebedee: What is your view on the Christian God? Mike: I don’t believe in any gods, including the Christian one. Zebedee: So you think that we are here by accident, and all this design in nature is pure chance, and the universe just created itself? Mike: You got all that from me stating that I just don’t believe in any gods?",fallacy of extension
"We haven’t proven aliens didn’t create life on earth, so aliens created life on earth.",intentional
I dropped the ball because Mercury is in retrograde.,false causality
"You see someone walking their dog. The dog goes to the bathroom on a lawn but they don’t pick up after their dog. You ask them to clean up after their dog, but they say, “why do you hate dogs?”",fallacy of extension
FDR was a mighty engine pulling country out of desert of Great Depression,fallacy of logic
Students never used to have cell phones so they don't need them now.,fallacy of credibility
Be happy with the 1972 Chevy Nova you drive.  There are many people in this country who don’t even have a car.,fallacy of relevance
"Joey's refrigerator broke after Rachel moved in; therefore, Rachel caused Joey's refrigerator to break.",false causality
"""The Cardinals are the best football team because they're better than all the other teams. They're better than all the other teams because they're the best.""",circular reasoning
"""Everyone should like coffee: 95% of teachers do!""",ad populum
No one can deny that [my theoretical orientation] is the only valid theoretical orientation,circular reasoning
